Drug_ID,Protein_ID,KIBA_affinityold,KIBA_affinity,affinity_bin
CHEMBL101311,Q00535,3.10000158280135,11.999998,6
CHEMBL105442,Q00535,4.0,11.1,6
CHEMBL1081198,Q00535,4.69897000433602,10.40103,6
CHEMBL1082440,Q00535,3.40000061697638,11.699999,6
CHEMBL1090356,Q00535,4.0,11.1,6
CHEMBL1094408,Q00535,2.34044411484012,12.759556,7
CHEMBL115220,Q00535,2.05690485133647,13.043095,7
CHEMBL1164180,Q00535,3.59999981394342,11.5,6
CHEMBL1173055,Q00535,4.0,11.1,6
CHEMBL1173655,Q00535,4.0,11.1,6
CHEMBL117697,Q00535,3.79999976289065,11.3,6
CHEMBL1178727,Q00535,4.69999997086091,10.4,6
CHEMBL1190711,Q00535,2.09999123354468,13.000009,7
CHEMBL119385,Q00535,3.89999988144532,11.2,6
CHEMBL1230020,Q00535,4.0,11.1,6
CHEMBL1230607,Q00535,0.698970004336019,14.40103,8
CHEMBL1240703,Q00535,4.0,11.1,6
CHEMBL1241473,Q00535,1.40001963506516,13.69998,7
CHEMBL1241674,Q00535,4.0,11.1,6
CHEMBL1242977,Q00535,3.90308998699194,11.19691,6
CHEMBL1243200,Q00535,3.0,12.1,7
CHEMBL1243326,Q00535,4.39794000867204,10.70206,6
CHEMBL124660,Q00535,3.89999988144532,11.2,6
CHEMBL1270230,Q00535,4.0,11.1,6
CHEMBL127898,Q00535,4.0,11.1,6
CHEMBL1287853,Q00535,4.0,11.1,6
CHEMBL1288582,Q00535,3.86981820797933,11.230182,6
CHEMBL1289926,Q00535,4.0,11.1,6
CHEMBL1290072,Q00535,6.0,9.1,5
CHEMBL1375418,Q00535,4.0,11.1,6
CHEMBL1381197,Q00535,4.0,11.1,6
CHEMBL1421720,Q00535,3.1999991251968,11.900001,6
CHEMBL14445,Q00535,4.38021124171161,10.719789,6
CHEMBL1461728,Q00535,4.0,11.1,6
CHEMBL1516890,Q00535,4.0,11.1,6
CHEMBL1614701,Q00535,4.0,11.1,6
CHEMBL1614705,Q00535,4.0,11.1,6
CHEMBL162,Q00535,0.575974423013721,14.524026,8
CHEMBL1624529,Q00535,4.0,11.1,6
CHEMBL1682346,Q00535,3.10000158280135,11.999998,6
CHEMBL1682359,Q00535,2.60000308662774,12.499997,7
CHEMBL1682360,Q00535,3.50000032134294,11.6,6
CHEMBL1682540,Q00535,3.1999991251968,11.900001,6
CHEMBL1682552,Q00535,3.10000158280135,11.999998,6
CHEMBL1682553,Q00535,2.80000182781797,12.299998,7
CHEMBL1727312,Q00535,4.09999985794237,11.0,6
CHEMBL17370,Q00535,4.0,11.1,6
CHEMBL1738758,Q00535,4.0,11.1,6
CHEMBL1789941,Q00535,4.0,11.1,6
CHEMBL180022,Q00535,4.0,11.1,6
CHEMBL1802358,Q00535,3.5449525557197,11.555047,6
CHEMBL183844,Q00535,4.0,11.1,6
CHEMBL184847,Q00535,4.0,11.1,6
CHEMBL185569,Q00535,4.0,11.1,6
CHEMBL1870106,Q00535,3.50000032134294,11.6,6
CHEMBL1879463,Q00535,3.29999949611698,11.800001,6
CHEMBL1908392,Q00535,4.0,11.1,6
CHEMBL1908393,Q00535,4.0,11.1,6
CHEMBL1908394,Q00535,4.0,11.1,6
CHEMBL1908395,Q00535,4.0,11.1,6
CHEMBL1908396,Q00535,4.0,11.1,6
CHEMBL1908397,Q00535,4.0,11.1,6
CHEMBL191336,Q00535,0.477121254719662,14.622879,8
CHEMBL1929238,Q00535,4.47712125471966,10.622879,6
CHEMBL1949855,Q00535,3.8999998716658,11.2,6
CHEMBL196363,Q00535,4.0,11.1,6
CHEMBL1964290,Q00535,3.59999981394342,11.5,6
CHEMBL1964307,Q00535,3.50000032134294,11.6,6
CHEMBL1964399,Q00535,2.90000096515347,12.199999,7
CHEMBL1964413,Q00535,4.0,11.1,6
CHEMBL1964441,Q00535,3.50000032134294,11.6,6
CHEMBL1964444,Q00535,2.50000306805169,12.599997,7
CHEMBL1964644,Q00535,4.0,11.1,6
CHEMBL1964687,Q00535,4.0,11.1,6
CHEMBL1964692,Q00535,4.0,11.1,6
CHEMBL1964777,Q00535,3.40000061697638,11.699999,6
CHEMBL1964804,Q00535,3.1999991251968,11.900001,6
CHEMBL1964902,Q00535,3.50000032134294,11.6,6
CHEMBL1964948,Q00535,3.50000032134294,11.6,6
CHEMBL1965131,Q00535,3.59999981394342,11.5,6
CHEMBL1965170,Q00535,3.50000032134294,11.6,6
CHEMBL1965387,Q00535,3.50000032134294,11.6,6
CHEMBL1965423,Q00535,4.0,11.1,6
CHEMBL1965495,Q00535,3.0,12.1,7
CHEMBL1965570,Q00535,4.0,11.1,6
CHEMBL1965589,Q00535,4.0,11.1,6
CHEMBL1965631,Q00535,2.0,13.1,7
CHEMBL1965660,Q00535,2.50000306805169,12.599997,7
CHEMBL1965836,Q00535,1.29994290002277,13.800057,8
CHEMBL1965910,Q00535,4.0,11.1,6
CHEMBL1965988,Q00535,4.0,11.1,6
CHEMBL1966035,Q00535,4.0,11.1,6
CHEMBL1966087,Q00535,4.0,11.1,6
CHEMBL1966175,Q00535,3.50000032134294,11.6,6
CHEMBL1966343,Q00535,3.0,12.1,7
CHEMBL1966425,Q00535,3.8999998716658,11.2,6
CHEMBL1966514,Q00535,4.0,11.1,6
CHEMBL1966524,Q00535,2.50000306805169,12.599997,7
CHEMBL1966703,Q00535,3.40000061697638,11.699999,6
CHEMBL1966722,Q00535,2.90000096515347,12.199999,7
CHEMBL1966808,Q00535,4.0,11.1,6
CHEMBL1967094,Q00535,4.0,11.1,6
CHEMBL1967116,Q00535,4.0,11.1,6
CHEMBL1967252,Q00535,2.09999123354468,13.000009,7
CHEMBL1967302,Q00535,3.10000158280135,11.999998,6
CHEMBL1967513,Q00535,3.50000032134294,11.6,6
CHEMBL1967531,Q00535,4.0,11.1,6
CHEMBL1967538,Q00535,4.89999998101469,10.2,5
CHEMBL1967544,Q00535,3.50000032134294,11.6,6
CHEMBL1967560,Q00535,4.0,11.1,6
CHEMBL1967564,Q00535,3.10000158280135,11.999998,6
CHEMBL1967720,Q00535,4.0,11.1,6
CHEMBL1967878,Q00535,2.50000306805169,12.599997,7
CHEMBL1967887,Q00535,2.0,13.1,7
CHEMBL1967992,Q00535,2.60000308662774,12.499997,7
CHEMBL1967998,Q00535,2.30000820255381,12.799992,7
CHEMBL1968070,Q00535,3.0,12.1,7
CHEMBL1968127,Q00535,4.0,11.1,6
CHEMBL1968245,Q00535,4.0,11.1,6
CHEMBL1968380,Q00535,4.0,11.1,6
CHEMBL1968705,Q00535,3.79999976289065,11.3,6
CHEMBL1968791,Q00535,4.0,11.1,6
CHEMBL1968850,Q00535,2.60000308662774,12.499997,7
CHEMBL1968868,Q00535,3.10000158280135,11.999998,6
CHEMBL1968926,Q00535,4.0,11.1,6
CHEMBL1968930,Q00535,0.100370545117563,14.999629,8
CHEMBL1969049,Q00535,4.0,11.1,6
CHEMBL1969102,Q00535,4.0,11.1,6
CHEMBL1969126,Q00535,4.0,11.1,6
CHEMBL1969156,Q00535,4.79999996938382,10.3,5
CHEMBL1969190,Q00535,4.0,11.1,6
CHEMBL1969301,Q00535,4.0,11.1,6
CHEMBL1969502,Q00535,4.0,11.1,6
CHEMBL1969523,Q00535,3.10000158280135,11.999998,6
CHEMBL1969537,Q00535,4.0,11.1,6
CHEMBL1969588,Q00535,0.699837725867246,14.400162,8
CHEMBL1969735,Q00535,4.0,11.1,6
CHEMBL1969843,Q00535,4.0,11.1,6
CHEMBL1969879,Q00535,4.0,11.1,6
CHEMBL1969942,Q00535,3.40000061697638,11.699999,6
CHEMBL1970083,Q00535,4.0,11.1,6
CHEMBL1970104,Q00535,2.60000308662774,12.499997,7
CHEMBL1970142,Q00535,4.0,11.1,6
CHEMBL1970203,Q00535,4.0,11.1,6
CHEMBL1970217,Q00535,3.8999998716658,11.2,6
CHEMBL1970314,Q00535,4.0,11.1,6
CHEMBL1970317,Q00535,4.0,11.1,6
CHEMBL1970352,Q00535,3.29999949611698,11.800001,6
CHEMBL1970369,Q00535,4.0,11.1,6
CHEMBL1970522,Q00535,4.0,11.1,6
CHEMBL1970709,Q00535,4.0,11.1,6
CHEMBL1970806,Q00535,4.0,11.1,6
CHEMBL1970873,Q00535,3.69999979755458,11.4,6
CHEMBL1970879,Q00535,4.0,11.1,6
CHEMBL1970913,Q00535,3.0,12.1,7
CHEMBL1971017,Q00535,1.5999921775841,13.500008,7
CHEMBL1971021,Q00535,4.0,11.1,6
CHEMBL1971029,Q00535,1.80002935924413,13.299971,7
CHEMBL1971141,Q00535,4.0,11.1,6
CHEMBL1971149,Q00535,4.0,11.1,6
CHEMBL1971186,Q00535,4.0,11.1,6
CHEMBL1971227,Q00535,3.40000061697638,11.699999,6
CHEMBL1971289,Q00535,1.80002935924413,13.299971,7
CHEMBL1971519,Q00535,4.29999993144297,10.8,6
CHEMBL1971534,Q00535,2.90000096515347,12.199999,7
CHEMBL1971606,Q00535,3.50000032134294,11.6,6
CHEMBL1971649,Q00535,4.0,11.1,6
CHEMBL1971694,Q00535,4.0,11.1,6
CHEMBL1971801,Q00535,3.29999949611698,11.800001,6
CHEMBL1971943,Q00535,3.79999976289065,11.3,6
CHEMBL1972142,Q00535,3.79999976289065,11.3,6
CHEMBL1972183,Q00535,4.0,11.1,6
CHEMBL1972220,Q00535,3.50000032134294,11.6,6
CHEMBL1972250,Q00535,4.0,11.1,6
CHEMBL1972258,Q00535,4.0,11.1,6
CHEMBL1972276,Q00535,4.0,11.1,6
CHEMBL1972290,Q00535,1.49996186559619,13.600038,7
CHEMBL1972339,Q00535,2.2000018654066,12.899998,7
CHEMBL1972355,Q00535,2.90000096515347,12.199999,7
CHEMBL1972362,Q00535,2.70000239714225,12.399998,7
CHEMBL1972489,Q00535,4.0,11.1,6
CHEMBL1972568,Q00535,4.0,11.1,6
CHEMBL1972576,Q00535,4.0,11.1,6
CHEMBL1972584,Q00535,4.0,11.1,6
CHEMBL1972659,Q00535,4.0,11.1,6
CHEMBL1972820,Q00535,4.0,11.1,6
CHEMBL1972840,Q00535,3.40000061697638,11.699999,6
CHEMBL1972934,Q00535,3.8999998716658,11.2,6
CHEMBL1972937,Q00535,4.0,11.1,6
CHEMBL1972988,Q00535,3.0,12.1,7
CHEMBL1973016,Q00535,3.50000032134294,11.6,6
CHEMBL1973098,Q00535,4.0,11.1,6
CHEMBL1973138,Q00535,3.50000032134294,11.6,6
CHEMBL1973145,Q00535,4.0,11.1,6
CHEMBL1973348,Q00535,4.0,11.1,6
CHEMBL1973359,Q00535,2.09999123354468,13.000009,7
CHEMBL1973483,Q00535,4.0,11.1,6
CHEMBL1973516,Q00535,2.50000271627785,12.599997,7
CHEMBL1973711,Q00535,3.69999979755458,11.4,6
CHEMBL1973720,Q00535,0.499687082618404,14.600313,8
CHEMBL1973793,Q00535,3.50000032134294,11.6,6
CHEMBL1973808,Q00535,4.0,11.1,6
CHEMBL1973937,Q00535,4.0,11.1,6
CHEMBL1973961,Q00535,3.59999981394342,11.5,6
CHEMBL1974157,Q00535,4.0,11.1,6
CHEMBL1974254,Q00535,4.0,11.1,6
CHEMBL1974310,Q00535,2.40000234592796,12.699998,7
CHEMBL1974328,Q00535,2.50000306805169,12.599997,7
CHEMBL1974363,Q00535,4.0,11.1,6
CHEMBL1974416,Q00535,3.69999979755458,11.4,6
CHEMBL1974457,Q00535,4.0,11.1,6
CHEMBL1974574,Q00535,3.40000061697638,11.699999,6
CHEMBL1974664,Q00535,2.80000182781797,12.299998,7
CHEMBL1974702,Q00535,4.0,11.1,6
CHEMBL1974803,Q00535,3.8999998716658,11.2,6
CHEMBL1974870,Q00535,1.10002573010786,13.999974,8
CHEMBL1975121,Q00535,3.79999990697171,11.3,6
CHEMBL1975138,Q00535,3.0,12.1,7
CHEMBL1975208,Q00535,4.0,11.1,6
CHEMBL1975212,Q00535,4.19999994726155,10.9,6
CHEMBL1975233,Q00535,4.0,11.1,6
CHEMBL1975357,Q00535,4.0,11.1,6
CHEMBL1975490,Q00535,3.8999998716658,11.2,6
CHEMBL1975500,Q00535,2.0,13.1,7
CHEMBL1975534,Q00535,4.0,11.1,6
CHEMBL1975903,Q00535,2.70000239714225,12.399998,7
CHEMBL1975921,Q00535,1.70001106232211,13.399989,7
CHEMBL1975923,Q00535,3.1999991251968,11.900001,6
CHEMBL1975927,Q00535,3.50000032134294,11.6,6
CHEMBL1976040,Q00535,2.80000182781797,12.299998,7
CHEMBL1976090,Q00535,3.0,12.1,7
CHEMBL1976093,Q00535,4.0,11.1,6
CHEMBL1976134,Q00535,3.40000061697638,11.699999,6
CHEMBL1976196,Q00535,3.50000032134294,11.6,6
CHEMBL1976220,Q00535,4.0,11.1,6
CHEMBL1976240,Q00535,3.79999976289065,11.3,6
CHEMBL1976328,Q00535,4.0,11.1,6
CHEMBL1976420,Q00535,3.40000061697638,11.699999,6
CHEMBL1976455,Q00535,2.40000234592796,12.699998,7
CHEMBL1976936,Q00535,3.50000032134294,11.6,6
CHEMBL1977128,Q00535,1.10002573010786,13.999974,8
CHEMBL1977134,Q00535,3.50000032134294,11.6,6
CHEMBL1977138,Q00535,1.10002573010786,13.999974,8
CHEMBL1977148,Q00535,4.0,11.1,6
CHEMBL1977223,Q00535,0.800029359244134,14.299971,8
CHEMBL1977346,Q00535,2.40000234592796,12.699998,7
CHEMBL1977374,Q00535,4.0,11.1,6
CHEMBL1977604,Q00535,4.0,11.1,6
CHEMBL1977634,Q00535,3.50000032134294,11.6,6
CHEMBL1977681,Q00535,3.79999976289065,11.3,6
CHEMBL1977713,Q00535,4.0,11.1,6
CHEMBL1977749,Q00535,2.60000308662774,12.499997,7
CHEMBL1977814,Q00535,3.79999976289065,11.3,6
CHEMBL1977931,Q00535,4.69999997086091,10.4,6
CHEMBL1978014,Q00535,3.69999979755458,11.4,6
CHEMBL1978099,Q00535,2.30000820255381,12.799992,7
CHEMBL1978195,Q00535,1.49996186559619,13.600038,7
CHEMBL1978200,Q00535,4.0,11.1,6
CHEMBL1978271,Q00535,3.50000032134294,11.6,6
CHEMBL1978371,Q00535,3.50000032134294,11.6,6
CHEMBL1978448,Q00535,3.79999976289065,11.3,6
CHEMBL1978656,Q00535,4.0,11.1,6
CHEMBL1979057,Q00535,4.0,11.1,6
CHEMBL1979093,Q00535,4.0,11.1,6
CHEMBL1979252,Q00535,3.59999981394342,11.5,6
CHEMBL1979357,Q00535,3.69999979755458,11.4,6
CHEMBL1979516,Q00535,4.0,11.1,6
CHEMBL1979577,Q00535,4.0,11.1,6
CHEMBL1979690,Q00535,2.0,13.1,7
CHEMBL1979718,Q00535,4.0,11.1,6
CHEMBL1979773,Q00535,3.50000032134294,11.6,6
CHEMBL1979855,Q00535,4.0,11.1,6
CHEMBL1979883,Q00535,4.0,11.1,6
CHEMBL1979970,Q00535,1.80002935924413,13.299971,7
CHEMBL1980144,Q00535,4.0,11.1,6
CHEMBL1980163,Q00535,4.0,11.1,6
CHEMBL1980167,Q00535,3.50000032134294,11.6,6
CHEMBL1980178,Q00535,2.30000820255381,12.799992,7
CHEMBL1980246,Q00535,2.60000308662774,12.499997,7
CHEMBL1980253,Q00535,1.80002935924413,13.299971,7
CHEMBL1980297,Q00535,3.50000032134294,11.6,6
CHEMBL1980329,Q00535,3.50000032134294,11.6,6
CHEMBL1980407,Q00535,-0.199970640755866,15.299971,8
CHEMBL1980435,Q00535,1.80002935924413,13.299971,7
CHEMBL1980540,Q00535,4.0,11.1,6
CHEMBL1980562,Q00535,1.49996186559619,13.600038,7
CHEMBL1980671,Q00535,3.10000158280135,11.999998,6
CHEMBL1980704,Q00535,4.0,11.1,6
CHEMBL1980715,Q00535,4.0,11.1,6
CHEMBL1980802,Q00535,4.0,11.1,6
CHEMBL1980896,Q00535,4.0,11.1,6
CHEMBL1981045,Q00535,4.0,11.1,6
CHEMBL1981047,Q00535,3.10000158280135,11.999998,6
CHEMBL1981079,Q00535,3.10000158280135,11.999998,6
CHEMBL1981133,Q00535,1.89998456254939,13.200015,7
CHEMBL1981492,Q00535,4.60000003212314,10.5,6
CHEMBL1981720,Q00535,2.2000018654066,12.899998,7
CHEMBL1981725,Q00535,4.0,11.1,6
CHEMBL1981782,Q00535,3.8999998716658,11.2,6
CHEMBL1981792,Q00535,3.50000032134294,11.6,6
CHEMBL1982271,Q00535,1.10002573010786,13.999974,8
CHEMBL1982383,Q00535,4.0,11.1,6
CHEMBL1982413,Q00535,3.1999991251968,11.900001,6
CHEMBL1982466,Q00535,4.0,11.1,6
CHEMBL1982476,Q00535,4.0,11.1,6
CHEMBL1982506,Q00535,3.0,12.1,7
CHEMBL1982563,Q00535,4.0,11.1,6
CHEMBL1982610,Q00535,4.0,11.1,6
CHEMBL1982700,Q00535,3.50000032134294,11.6,6
CHEMBL1982866,Q00535,4.0,11.1,6
CHEMBL1982874,Q00535,4.0,11.1,6
CHEMBL1982880,Q00535,4.0,11.1,6
CHEMBL1982924,Q00535,3.8999998716658,11.2,6
CHEMBL1982980,Q00535,4.0,11.1,6
CHEMBL1982992,Q00535,3.8999998716658,11.2,6
CHEMBL1983006,Q00535,4.0,11.1,6
CHEMBL1983111,Q00535,1.10002573010786,13.999974,8
CHEMBL1983268,Q00535,3.50000032134294,11.6,6
CHEMBL1983309,Q00535,4.0,11.1,6
CHEMBL1983348,Q00535,1.29994290002277,13.800057,8
CHEMBL1983393,Q00535,3.50000032134294,11.6,6
CHEMBL1983534,Q00535,4.0,11.1,6
CHEMBL1983575,Q00535,2.50000306805169,12.599997,7
CHEMBL1983589,Q00535,2.60000308662774,12.499997,7
CHEMBL1983630,Q00535,4.39999992539382,10.7,6
CHEMBL1983640,Q00535,3.50000032134294,11.6,6
CHEMBL1983715,Q00535,1.40001963506516,13.69998,7
CHEMBL1983932,Q00535,3.79999976289065,11.3,6
CHEMBL1983945,Q00535,3.79999976289065,11.3,6
CHEMBL1983963,Q00535,4.0,11.1,6
CHEMBL1983980,Q00535,3.40000061697638,11.699999,6
CHEMBL1984038,Q00535,3.79999976289065,11.3,6
CHEMBL1984162,Q00535,3.69999979755458,11.4,6
CHEMBL1984191,Q00535,4.0,11.1,6
CHEMBL1984236,Q00535,3.10000158280135,11.999998,6
CHEMBL1984274,Q00535,4.0,11.1,6
CHEMBL1984363,Q00535,3.79999976289065,11.3,6
CHEMBL1984367,Q00535,4.0,11.1,6
CHEMBL1984500,Q00535,4.79999996938382,10.3,5
CHEMBL1984586,Q00535,4.0,11.1,6
CHEMBL1984700,Q00535,4.0,11.1,6
CHEMBL1984760,Q00535,3.0,12.1,7
CHEMBL1984788,Q00535,4.0,11.1,6
CHEMBL1984842,Q00535,3.79999976289065,11.3,6
CHEMBL1985042,Q00535,4.69999997086091,10.4,6
CHEMBL1985095,Q00535,2.90000096515347,12.199999,7
CHEMBL1985206,Q00535,2.60000308662774,12.499997,7
CHEMBL1985311,Q00535,3.50000032134294,11.6,6
CHEMBL1985367,Q00535,2.60000308662774,12.499997,7
CHEMBL1985406,Q00535,1.49996186559619,13.600038,7
CHEMBL1985566,Q00535,4.0,11.1,6
CHEMBL1985681,Q00535,3.50000032134294,11.6,6
CHEMBL1985723,Q00535,2.50000306805169,12.599997,7
CHEMBL1986139,Q00535,4.0,11.1,6
CHEMBL1986177,Q00535,3.50000032134294,11.6,6
CHEMBL1986186,Q00535,4.0,11.1,6
CHEMBL1986263,Q00535,1.10002573010786,13.999974,8
CHEMBL1986265,Q00535,3.50000032134294,11.6,6
CHEMBL1986499,Q00535,2.70000239714225,12.399998,7
CHEMBL1986530,Q00535,4.0,11.1,6
CHEMBL1986590,Q00535,3.0,12.1,7
CHEMBL1986597,Q00535,4.0,11.1,6
CHEMBL1986666,Q00535,2.40000234592796,12.699998,7
CHEMBL1986684,Q00535,2.80000182781797,12.299998,7
CHEMBL1986756,Q00535,3.50000032134294,11.6,6
CHEMBL1986781,Q00535,4.0,11.1,6
CHEMBL1986869,Q00535,4.0,11.1,6
CHEMBL1986899,Q00535,3.50000032134294,11.6,6
CHEMBL1986943,Q00535,1.0,14.1,8
CHEMBL1987009,Q00535,4.0,11.1,6
CHEMBL1987034,Q00535,0.899820502427096,14.200179,8
CHEMBL1987054,Q00535,3.40000061697638,11.699999,6
CHEMBL1987261,Q00535,2.2000018654066,12.899998,7
CHEMBL1987359,Q00535,4.0,11.1,6
CHEMBL1987430,Q00535,3.50000032134294,11.6,6
CHEMBL1987448,Q00535,0.301029995663981,14.79897,8
CHEMBL1987533,Q00535,4.0,11.1,6
CHEMBL1987648,Q00535,4.0,11.1,6
CHEMBL1987679,Q00535,3.40000061697638,11.699999,6
CHEMBL1987756,Q00535,3.8999998716658,11.2,6
CHEMBL1987793,Q00535,4.0,11.1,6
CHEMBL1987910,Q00535,4.0,11.1,6
CHEMBL1987948,Q00535,2.0,13.1,7
CHEMBL1987982,Q00535,4.0,11.1,6
CHEMBL1987998,Q00535,3.50000032134294,11.6,6
CHEMBL1988075,Q00535,4.0,11.1,6
CHEMBL1988163,Q00535,1.70001106232211,13.399989,7
CHEMBL1988173,Q00535,2.50000306805169,12.599997,7
CHEMBL1988300,Q00535,4.0,11.1,6
CHEMBL1988370,Q00535,4.0,11.1,6
CHEMBL1988387,Q00535,3.8999998716658,11.2,6
CHEMBL1988437,Q00535,3.79999976289065,11.3,6
CHEMBL1988537,Q00535,2.90000096515347,12.199999,7
CHEMBL1988581,Q00535,1.5999921775841,13.500008,7
CHEMBL1988594,Q00535,4.0,11.1,6
CHEMBL1988608,Q00535,3.79999976289065,11.3,6
CHEMBL1988717,Q00535,4.0,11.1,6
CHEMBL1988995,Q00535,4.0,11.1,6
CHEMBL1989043,Q00535,1.29994290002277,13.800057,8
CHEMBL1989265,Q00535,4.0,11.1,6
CHEMBL1989267,Q00535,2.90000096515347,12.199999,7
CHEMBL1989471,Q00535,2.09999123354468,13.000009,7
CHEMBL1989474,Q00535,4.0,11.1,6
CHEMBL1989518,Q00535,4.0,11.1,6
CHEMBL1989805,Q00535,3.69999979755458,11.4,6
CHEMBL1989856,Q00535,4.0,11.1,6
CHEMBL1990162,Q00535,0.699837725867246,14.400162,8
CHEMBL1990212,Q00535,4.0,11.1,6
CHEMBL1990223,Q00535,3.50000032134294,11.6,6
CHEMBL1990288,Q00535,4.0,11.1,6
CHEMBL1990415,Q00535,3.1999991251968,11.900001,6
CHEMBL1990482,Q00535,4.0,11.1,6
CHEMBL1990496,Q00535,3.8999998716658,11.2,6
CHEMBL1990583,Q00535,4.0,11.1,6
CHEMBL1990884,Q00535,4.0,11.1,6
CHEMBL1991008,Q00535,4.69999997086091,10.4,6
CHEMBL1991138,Q00535,4.0,11.1,6
CHEMBL1991143,Q00535,4.0,11.1,6
CHEMBL1991180,Q00535,3.79999976289065,11.3,6
CHEMBL1991188,Q00535,3.40000061697638,11.699999,6
CHEMBL1991356,Q00535,3.8999998716658,11.2,6
CHEMBL1991395,Q00535,4.0,11.1,6
CHEMBL1991410,Q00535,3.59999981394342,11.5,6
CHEMBL1991429,Q00535,4.0,11.1,6
CHEMBL1991434,Q00535,4.0,11.1,6
CHEMBL1991577,Q00535,4.0,11.1,6
CHEMBL1991640,Q00535,3.10000158280135,11.999998,6
CHEMBL1991674,Q00535,3.1999991251968,11.900001,6
CHEMBL1991678,Q00535,3.59999981394342,11.5,6
CHEMBL1991728,Q00535,3.29999949611698,11.800001,6
CHEMBL1991734,Q00535,1.89998456254939,13.200015,7
CHEMBL1991782,Q00535,3.29999949611698,11.800001,6
CHEMBL1991800,Q00535,4.0,11.1,6
CHEMBL1992073,Q00535,3.50000032134294,11.6,6
CHEMBL1992125,Q00535,3.40000061697638,11.699999,6
CHEMBL1992220,Q00535,0.800029359244134,14.299971,8
CHEMBL1992242,Q00535,4.0,11.1,6
CHEMBL1992323,Q00535,4.0,11.1,6
CHEMBL1992342,Q00535,3.8999998716658,11.2,6
CHEMBL1992363,Q00535,1.49996186559619,13.600038,7
CHEMBL1992581,Q00535,2.50000306805169,12.599997,7
CHEMBL1992607,Q00535,4.69999997086091,10.4,6
CHEMBL1992634,Q00535,2.40000234592796,12.699998,7
CHEMBL1992645,Q00535,4.0,11.1,6
CHEMBL1992740,Q00535,3.40000061697638,11.699999,6
CHEMBL1992796,Q00535,4.0,11.1,6
CHEMBL1992937,Q00535,2.50000306805169,12.599997,7
CHEMBL1993166,Q00535,3.1999991251968,11.900001,6
CHEMBL1993413,Q00535,3.59999981394342,11.5,6
CHEMBL1993424,Q00535,1.89998456254939,13.200015,7
CHEMBL1993584,Q00535,4.0,11.1,6
CHEMBL1993722,Q00535,3.59999981394342,11.5,6
CHEMBL1993904,Q00535,2.70000239714225,12.399998,7
CHEMBL1993941,Q00535,4.0,11.1,6
CHEMBL1994040,Q00535,4.0,11.1,6
CHEMBL1994074,Q00535,4.0,11.1,6
CHEMBL1994308,Q00535,3.50000032134294,11.6,6
CHEMBL1994318,Q00535,3.50000032134294,11.6,6
CHEMBL1994438,Q00535,1.10002573010786,13.999974,8
CHEMBL1994526,Q00535,3.50000032134294,11.6,6
CHEMBL1994555,Q00535,2.30000820255381,12.799992,7
CHEMBL1994977,Q00535,3.50000032134294,11.6,6
CHEMBL1995211,Q00535,2.0,13.1,7
CHEMBL1995448,Q00535,4.0,11.1,6
CHEMBL1995592,Q00535,3.10000158280135,11.999998,6
CHEMBL1995712,Q00535,2.80000182781797,12.299998,7
CHEMBL1995736,Q00535,4.0,11.1,6
CHEMBL1995740,Q00535,1.29994290002277,13.800057,8
CHEMBL1995765,Q00535,3.79999976289065,11.3,6
CHEMBL1995813,Q00535,1.70001106232211,13.399989,7
CHEMBL1995832,Q00535,4.0,11.1,6
CHEMBL1995916,Q00535,4.69999997086091,10.4,6
CHEMBL1995927,Q00535,4.0,11.1,6
CHEMBL1996048,Q00535,3.50000032134294,11.6,6
CHEMBL1996155,Q00535,3.79999976289065,11.3,6
CHEMBL1996176,Q00535,2.1000009327033,12.999999,7
CHEMBL1996208,Q00535,3.79999976289065,11.3,6
CHEMBL1996390,Q00535,4.0,11.1,6
CHEMBL1996500,Q00535,3.59999981394342,11.5,6
CHEMBL1996510,Q00535,2.90000096515347,12.199999,7
CHEMBL1996543,Q00535,4.0,11.1,6
CHEMBL1996576,Q00535,3.50000032134294,11.6,6
CHEMBL1996604,Q00535,4.0,11.1,6
CHEMBL1996702,Q00535,1.0,14.1,8
CHEMBL1996791,Q00535,3.40000061697638,11.699999,6
CHEMBL1996817,Q00535,2.40000234592796,12.699998,7
CHEMBL1996831,Q00535,4.0,11.1,6
CHEMBL1996837,Q00535,3.8999998716658,11.2,6
CHEMBL1996979,Q00535,3.8999998716658,11.2,6
CHEMBL1996980,Q00535,0.800029359244134,14.299971,8
CHEMBL1997007,Q00535,3.1999991251968,11.900001,6
CHEMBL1997023,Q00535,4.0,11.1,6
CHEMBL1997025,Q00535,4.0,11.1,6
CHEMBL1997129,Q00535,3.10000158280135,11.999998,6
CHEMBL1997193,Q00535,3.50000032134294,11.6,6
CHEMBL1997275,Q00535,3.50000032134294,11.6,6
CHEMBL1997335,Q00535,2.40000234592796,12.699998,7
CHEMBL1997340,Q00535,4.0,11.1,6
CHEMBL1997503,Q00535,4.0,11.1,6
CHEMBL1997597,Q00535,3.79999976289065,11.3,6
CHEMBL1997611,Q00535,3.10000158280135,11.999998,6
CHEMBL1997623,Q00535,4.0,11.1,6
CHEMBL1997759,Q00535,4.0,11.1,6
CHEMBL1997822,Q00535,4.0,11.1,6
CHEMBL1997846,Q00535,3.59999981394342,11.5,6
CHEMBL1997872,Q00535,4.0,11.1,6
CHEMBL1998110,Q00535,3.50000032134294,11.6,6
CHEMBL1998112,Q00535,4.0,11.1,6
